ID,Date,# of words in the review,Rating (1-5 stars),Review,,
3122,10/10/20,33,5, its so addicting i love this game and i agree its fun i've had it on my other phone and ipod i just wish i could of stayed with my previous level.,,
3123,10/10/20,33,5, i love this game very addictive but i dont like how its so hard to get fish bucks and that some of the challenges need quite a bit of them and the quests,,
3124,10/10/20,33,1, the game forces closes  evertime its started and now new phone and got them to transfer to this phone and i can't even load the game cause it wants to force close,,
3125,10/10/20,33,2, update sucks - just downloaded latest update yesterday and now i can't see when algae builds up in my tanks and i can't clean them and all of my fish are miserable.,,
3126,10/10/20,34,4, it would be much better if you could change the size of the decorations to make tanks look more 3-d and if it didn't take so long to get the fish you breed.,,
3127,10/10/20,34,3, rips u off every chance they get   dont give u fish bucks on free offers and then shorts u if u do get some if any .they dont do what they say they will.,,
3128,10/10/20,35,5, its good fun and good if you are out and it good because when you are bord you can just get it out and thats makes me happy so i go from bord to happy,,
3129,10/10/20,35,3, updated my tap fish and all my fish that i had just used my fish bucks to revive were dead and lots of my special fish that i had in display tanks are just gone..,,
3130,10/10/20,36,4, love this game but two issues: 1) there's not a lot to do after you've cleaned and feed your fish and 2) there's really no way to get far in the game without spending money,,
3131,10/10/20,36,1, i would really like it if somehow i can get my levels n fish back it would really mean a lot i did spend a lot of time getting all the fish n things i had,,
3132,10/10/20,36,3, totally disappointed in this latest event.....it has not allowed me to buy frog eggs in three days saying they are sold out so how can i complete the collections....game gets worse with each update,,
3133,10/10/20,36,2, its a awesome game but i have downloaded a couple things and did surveys on some and it wont give me my fish bucks fix this and i will give the game a 5 star rating again,,
3134,10/10/20,37,1, i dont know wats wrong it kicks me out of the game then when i reopen it the screen is blue and i see a lock in the top right corner idk wats wrong but i unistalled...,,
3135,10/10/20,38,5, this game is the bomb..... on ly thing is that wen i gt a new phone and install it again i have to start all over.... besides that i love it been playing this game for a year,,
3136,10/10/20,38,5, i love this game it is very interesting and it is fun it is like having your own fish and being able to take care of them and there are fish that you would never think of it,,
3137,10/10/20,38,1, tap fish love tap fish (revised 12-8) used to love now bored almost every challenge or event costs bucks i have spent enough to to have a few new xbox games and the bloodsuckers want more no more 5 stars,,
3138,10/10/20,40,4, i got a new phone and    now i cannot get back into the game that i have   spent so much money on i have been well over $1000.00 and it's a shame to lose everything that i just built up..,,
3139,10/10/20,42,5, i don't have like the idea of having to buy fish bucks for real money ey to get most of the fish a d do most of the challenges but they are helpful if there is something wrong with your game,,
3140,10/10/20,42,3, i love this game but i have had to upgrade to a newer version 2 times now and have had to start all over again both times and i was close to level ten this last time and at level 13 the first time.,,
3141,10/10/20,43,4, fun and makes a neat background but hassle to get enough fishbucks to buy stuff should b able buy stuff wit jus coins kinda dumb they want u use real $ for fishbu ks to get stuff for fake fish on a free app,,
3142,10/10/20,43,3, it happens almost everytime i use the store.i've lost coins and bonuses multiple times.please fix the force close issues and i will definatly rate 5 stars.i think this game would be as close to perfect as you can get then.,,
3143,10/10/20,45,1, omy god this game is fun but put less fiction fish in game like take out chouklit bunny fish and ill give this game 5 * wen u make the stupid sighn that  that says please  rate and i already rated and it still says please rate,,
3144,10/10/20,45,2, i like getting the extra coins for 100% happiness but that no longer happens because  all my tanks are now 65% at best and i took nothing out of them to change it......there are other weird things going on as well like no algae build up!!!,,
3145,10/10/20,46,5, and i had just purchased fish bucks 40.00 dollars worth...i emailed the adress given but it was no longer valid... been force closing alot..these 2 issues happened before..but cant continue to lose money i use to buy new fish..decorations. .and maintain my tank but.,,
3146,10/10/20,46,5, i love it this game is soooo coool fun and it has very wierd but coool fish .if u want a game where u can get new and breed fish and have coool fish and tanks this is the game for u can   b-) :-p :-) :-d,,
3147,10/10/20,46,1, not very happy...too difficult to earn cash & coin & even the ones you can buy with coins are too expensive...fish live is fun...this game isn't...make it easier to earn cash & coins or lower the prices on fish otherwise i'll be uninstalling...,,
3148,10/10/20,48,1, old decos from last year.this game freezes up and shuts down constantly.the items u pay for are very overpriced.this last update is screwy im happy that all the names and numbers r now readable but it turned all my decos inside out.gameview u suck.,,
3149,10/10/20,49,4, would rate it a 5 star but for some odd reason i can't breed any of my mystery fish so it's like if i bought them for nothing!:( please fix!:( also lower the fish prizes a bit please and it will definitely be a 5 star game for me!!!:),,
3150,10/10/20,49,2, love this game its fun eazy and entertaining but where are my fishbucks i have compleated  over three offers and habe goten nothing i compleated a mc donalds servey for 25 a shipwhrecked for 25  tap ranch for 7 and the darksumener for 27 waited two days now and nothing please fix this,,
3151,10/10/20,51,4, i had hundreds of dollers worth of fish backgrounds plants decorations all in 58 tanks lost it all when i had to change phones because my phone went bad not happy i cant get that back i dont want to start over love the game i just dont want to start over,,
3152,10/10/20,51,4, i got this as a game to keep me busy but after recent updates most of the fish you have to buy fish bucks for so unfortunately if your like me and don't want to spend money on apps then this isn't as good a game as it seems.,,
3153,10/10/20,51,1, now there's a frog game and i can't stay awake through the night every 2 and a half hours or so to pop frogs and if you don't pop them fast enough they don't grow up they want you to get by the frog eggs at its ridiculous.,,
3154,10/10/20,60,5, i love this app i just wish i could make more money on it and i didnt have to pay for stuff i want and it force closes on me a lot but i love all the cool fish and enjoy playing it would be much better if the problems were fixed then id give it a 10 if i could,,
3155,10/10/20,61,2, i had this game on another phone played for a long time i had to get another phone and i lost my tanks but yet once i searched for a friend on social i found my old tanks and my fishes all dead...is there any way that i could get my old game back instead of starting all over again?,,
3156,10/10/20,62,1, i could just cry:(  i have been playing this game for a year and on your last update i woke up in the morning to find that all my fish that i have spent my money on are all gone.  my breeding tanks say that i have hatched eggs when none are in there.  what is up. how can i fix this?,,
